Order_ID,Order_Date,Customer_Name,Customer_Segment,Country,Region,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Percent,Total_Sales,Shipping_Cost,Profit,Payment_Method,Year,Month,Month_Name,Quarter,Day_Name,Profit_Margin,Gross_Sales,Discount_Amount
ORD-11662,2025-06-07,Jennifer Thompson,Corporate,Mexico,North America,Office Supplies,Paper Clips Box 500pc,1,3.44,25,2.58,6.69,-5.66,Credit Card,2025,6,June,Q2,Saturday,-219.3798449612403,3.44,0.8599999999999999
ORD-11722,2025-06-07,Michael Yamamoto,Consumer,Germany,Europe,Clothing & Accessories,Wool Blend Scarf,5,16.98,15,72.17,10.38,19.34,PayPal,2025,6,June,Q2,Saturday,26.797838437023692,84.90588235294118,12.735882352941175
ORD-11050,2025-06-08,Christopher Khan,Home Office,United Kingdom,Europe,Office Supplies,Binder Clips Assorted 48pc,4,6.96,15,23.66,14.15,-3.02,Credit Card,2025,6,June,Q2,Sunday,-12.764158918005073,27.83529411764706,4.175294117647059
ORD-11800,2025-06-08,Ethan Jones,Consumer,South Africa,Middle East & Africa,Clothing & Accessories,Leather Belt Classic,2,49.74,0,99.48,14.2,35.54,Credit Card,2025,6,June,Q2,Sunday,35.72577402492963,99.48,0.0
ORD-10304,2025-06-10,Li Pereira,Corporate,Saudi Arabia,Middle East & Africa,Office Supplies,Ballpoint Pen Pack 12,1,14.71,10,13.24,12.16,-5.54,Credit Card,2025,6,June,Q2,Tuesday,-41.842900302114806,14.71111111111111,1.4711111111111101
ORD-10428,2025-06-10,Felix Patel,Consumer,Italy,Europe,Furniture,Bookshelf 5-Tier,1,126.48,5,120.16,9.35,34.92,Bank Transfer,2025,6,June,Q2,Tuesday,29.061251664447408,126.48421052631579,6.324210526315795
ORD-11134,2025-06-10,Noah Chen,Consumer,Canada,North America,Furniture,Floating Wall Shelves Set,2,81.06,10,145.91,9.58,39.06,PayPal,2025,6,June,Q2,Tuesday,26.769926667123574,162.1222222222222,16.21222222222221
ORD-11313,2025-06-11,Clara Moreau,Corporate,United States,North America,Technology,Portable External SSD 1TB,1,95.57,30,66.9,6.55,7.79,PayPal,2025,6,June,Q2,Wednesday,11.644245142002989,95.57142857142858,28.671428571428578
ORD-11243,2025-06-12,Isabella Russo,Corporate,Germany,Europe,Furniture,Bookshelf 5-Tier,1,177.19,10,159.47,7.89,45.27,Cash on Delivery,2025,6,June,Q2,Thursday,28.387784536276417,177.1888888888889,17.7188888888889
ORD-11097,2025-06-14,Ivan Patel,Home Office,Australia,Asia Pacific,Furniture,Standing Desk Converter,1,134.93,15,114.69,11.49,22.24,Credit Card,2025,6,June,Q2,Saturday,19.391402912198096,134.9294117647059,20.239411764705892
ORD-11105,2025-06-14,Diego Suzuki,Corporate,Brazil,South America,Technology,Mechanical Gaming Keyboard,8,84.99,5,645.92,16.53,255.43,Credit Card,2025,6,June,Q2,Saturday,39.545144909586334,679.9157894736842,33.995789473684226
ORD-11878,2025-06-14,Sophie Chen,Corporate,Canada,North America,Furniture,Floating Wall Shelves Set,2,89.6,5,170.24,9.88,52.84,Bank Transfer,2025,6,June,Q2,Saturday,31.038533834586467,179.20000000000002,8.960000000000008
ORD-10357,2025-06-16,Robert Taylor,Home Office,United States,North America,Office Supplies,Sticky Notes Multicolor 6-Pack,1,4.99,0,4.99,6.34,-3.6,Bank Transfer,2025,6,June,Q2,Monday,-72.1442885771543,4.99,0.0
ORD-11377,2025-06-16,Giulia Müller,Corporate,Japan,Asia Pacific,Technology,Wireless Ergonomic Mouse,2,24.99,5,47.48,10.52,9.47,PayPal,2025,6,June,Q2,Monday,19.9452401010952,49.97894736842105,2.4989473684210566
ORD-10617,2025-06-17,Yuki Suzuki,Corporate,China,Asia Pacific,Furniture,Floating Wall Shelves Set,1,32.11,20,25.69,10.11,-3.69,Bank Transfer,2025,6,June,Q2,Tuesday,-14.363565589723626,32.1125,6.422499999999996
ORD-10797,2025-06-18,Amina Taylor,Home Office,South Africa,Middle East & Africa,Clothing & Accessories,Travel Backpack 30L,1,39.86,0,39.86,11.78,8.15,Bank Transfer,2025,6,June,Q2,Wednesday,20.44656297039639,39.86,0.0
ORD-10886,2025-06-18,Ava Clark,Consumer,United Kingdom,Europe,Clothing & Accessories,Leather Wallet Minimalist,4,44.68,10,160.85,12.79,58.7,Credit Card,2025,6,June,Q2,Wednesday,36.49362760335717,178.7222222222222,17.872222222222206
ORD-11185,2025-06-18,William Garcia,Corporate,United Kingdom,Europe,Office Supplies,Tape Dispenser Heavy Duty,1,19.01,15,16.16,9.44,-1.83,Credit Card,2025,6,June,Q2,Wednesday,-11.324257425742575,19.011764705882353,2.8517647058823528
ORD-11382,2025-06-18,Ivan Santos,Corporate,Canada,North America,Furniture,Ergonomic Office Chair,7,422.4,30,2069.76,15.51,280.17,PayPal,2025,6,June,Q2,Wednesday,13.536352040816327,2956.8000000000006,887.0400000000004
ORD-10870,2025-06-19,Emma Jones,Home Office,Mexico,North America,Furniture,Corner L-Shaped Desk,3,227.94,0,683.82,9.86,263.67,Credit Card,2025,6,June,Q2,Thursday,38.55839255944547,683.82,0.0
ORD-10535,2025-06-20,Liam Zhang,Home Office,China,Asia Pacific,Technology,USB-C Hub Multiport Adapter,1,22.46,5,21.34,9.83,-0.84,PayPal,2025,6,June,Q2,Friday,-3.936269915651359,22.46315789473684,1.123157894736842
ORD-10570,2025-06-20,Felix Pereira,Consumer,Italy,Europe,Office Supplies,Highlighters Neon Pack 6,2,11.32,0,22.64,10.02,2.43,PayPal,2025,6,June,Q2,Friday,10.73321554770318,22.64,0.0
ORD-11320,2025-06-20,Sophie Chen,Home Office,Spain,Europe,Furniture,Floating Wall Shelves Set,2,56.68,15,96.36,8.36,19.98,Credit Card,2025,6,June,Q2,Friday,20.734744707347446,113.36470588235295,17.00470588235295
ORD-10735,2025-06-21,Ali Yamamoto,Consumer,China,Asia Pacific,Furniture,Folding Table Portable,2,125.68,10,226.22,12.02,63.38,Credit Card,2025,6,June,Q2,Saturday,28.01697462646981,251.35555555555555,25.135555555555555
ORD-10200,2025-06-22,Lucas Moreau,Home Office,Mexico,North America,Furniture,Mesh Back Task Chair,6,111.51,15,568.7,11.57,155.69,Cash on Delivery,2025,6,June,Q2,Sunday,27.376472656936873,669.0588235294118,100.35882352941178
ORD-10776,2025-06-22,Karen Yamamoto,Corporate,United Kingdom,Europe,Technology,Laptop Stand Adjustable,2,27.7,25,41.55,8.78,2.3,Credit Card,2025,6,June,Q2,Sunday,5.535499398315283,55.4,13.850000000000001
ORD-11022,2025-06-22,Amina Anderson,Corporate,India,Asia Pacific,Office Supplies,Desk Calendar 2025,1,12.26,10,11.03,10.84,-5.33,Credit Card,2025,6,June,Q2,Sunday,-48.32275611967362,12.255555555555555,1.2255555555555553
ORD-10033,2025-06-23,Olga Johansson,Corporate,Australia,Asia Pacific,Furniture,Filing Cabinet 3-Drawer,5,166.9,25,625.88,18.86,106.32,PayPal,2025,6,June,Q2,Monday,16.987281907074838,834.5066666666667,208.62666666666667
ORD-11875,2025-06-23,David Kumar,Consumer,Spain,Europe,Technology,Wireless Ergonomic Mouse,1,51.63,0,51.63,7.8,15.43,PayPal,2025,6,June,Q2,Monday,29.885725353476662,51.63,0.0
ORD-11958,2025-06-23,Susan Harris,Consumer,France,Europe,Furniture,Bookshelf 5-Tier,1,144.89,10,130.4,8.09,35.38,Credit Card,2025,6,June,Q2,Monday,27.131901840490798,144.88888888888889,14.48888888888888
ORD-10564,2025-06-24,Christopher Chen,Consumer,South Korea,Asia Pacific,Office Supplies,Binder Clips Assorted 48pc,7,13.53,0,94.71,20.02,32.07,Credit Card,2025,6,June,Q2,Tuesday,33.86126069052899,94.71,0.0
ORD-10630,2025-06-24,Carlos Jackson,Corporate,Saudi Arabia,Middle East & Africa,Office Supplies,Tape Dispenser Heavy Duty,4,18.9,20,60.48,16.12,10.34,Credit Card,2025,6,June,Q2,Tuesday,17.096560846560845,75.6,15.119999999999997
ORD-10639,2025-06-24,Hans Ferrari,Home Office,Germany,Europe,Office Supplies,Ballpoint Pen Pack 12,1,16.31,0,16.31,8.77,0.2,Credit Card,2025,6,June,Q2,Tuesday,1.2262415695892093,16.31,0.0
ORD-11585,2025-06-24,Clara Martinez,Home Office,United States,North America,Clothing & Accessories,Polarized Sunglasses,2,70.84,15,120.43,7.08,42.51,PayPal,2025,6,June,Q2,Tuesday,35.29851365938719,141.68235294117648,21.25235294117647
ORD-11963,2025-06-24,Sarah Rossi,Corporate,United Kingdom,Europe,Office Supplies,Whiteboard Markers Set 8,5,19.61,20,78.44,10.31,24.01,Cash on Delivery,2025,6,June,Q2,Tuesday,30.60938296787354,98.05,19.61
ORD-10522,2025-06-25,Lucas Nilsson,Corporate,Germany,Europe,Furniture,Mesh Back Task Chair,8,284.78,5,2164.33,25.98,771.41,Bank Transfer,2025,6,June,Q2,Wednesday,35.64197696284763,2278.242105263158,113.91210526315808
ORD-11032,2025-06-25,Jamal Robinson,Corporate,Japan,Asia Pacific,Technology,Wireless Bluetooth Headphones,11,61.31,5,640.69,33.82,235.94,PayPal,2025,6,June,Q2,Wednesday,36.82592205278684,674.4105263157895,33.72052631578947
ORD-11425,2025-06-25,Li Harris,Consumer,Mexico,North America,Technology,Tablet Stand Holder,3,22.6,10,61.02,6.51,17.22,Credit Card,2025,6,June,Q2,Wednesday,28.220255653883967,67.8,6.779999999999994
ORD-11602,2025-06-25,Chen Martin,Consumer,Italy,Europe,Office Supplies,Whiteboard Markers Set 8,4,7.06,0,28.24,13.62,1.91,Cash on Delivery,2025,6,June,Q2,Wednesday,6.763456090651558,28.24,0.0
ORD-11865,2025-06-25,Olga Yamamoto,Consumer,UAE,Middle East & Africa,Technology,Wireless Ergonomic Mouse,1,34.77,0,34.77,11.76,3.89,Credit Card,2025,6,June,Q2,Wednesday,11.187805579522577,34.77,0.0
ORD-11907,2025-06-25,Nadia Thomas,Consumer,Japan,Asia Pacific,Clothing & Accessories,Leather Belt Classic,6,17.93,10,96.82,15.34,27.69,Credit Card,2025,6,June,Q2,Wednesday,28.59946292088412,107.57777777777777,10.757777777777775
ORD-10232,2025-06-27,Elizabeth Johnson,Home Office,Mexico,North America,Clothing & Accessories,Cotton Formal Shirt,6,65.25,5,371.92,8.51,167.66,PayPal,2025,6,June,Q2,Friday,45.0795870079587,391.4947368421053,19.574736842105267
ORD-10829,2025-06-27,Jennifer Ferrari,Consumer,Mexico,North America,Technology,Laptop Stand Adjustable,2,38.03,5,72.26,9.29,21.14,PayPal,2025,6,June,Q2,Friday,29.255466371436476,76.06315789473685,3.8031578947368416
ORD-10914,2025-06-27,Patricia Jackson,Corporate,Spain,Europe,Clothing & Accessories,Leather Belt Classic,3,53.91,0,161.73,12.12,68.74,Credit Card,2025,6,June,Q2,Friday,42.50293699375503,161.73,0.0
ORD-10656,2025-06-28,Emma Johnson,Corporate,South Africa,Middle East & Africa,Technology,Wireless Ergonomic Mouse,4,40.01,0,160.04,16.42,55.6,Cash on Delivery,2025,6,June,Q2,Saturday,34.74131467133217,160.04,0.0
ORD-11872,2025-06-28,Noah Tanaka,Consumer,China,Asia Pacific,Technology,Laptop Stand Adjustable,9,58.82,5,502.91,25.7,186.05,PayPal,2025,6,June,Q2,Saturday,36.99469089896801,529.3789473684211,26.468947368421084
ORD-10834,2025-06-30,Chen Khan,Corporate,United States,North America,Office Supplies,Binder Clips Assorted 48pc,2,8.98,10,16.16,9.66,-1.58,PayPal,2025,6,June,Q2,Monday,-9.777227722772277,17.955555555555556,1.7955555555555556
ORD-11775,2025-06-30,Ayumi Romano,Consumer,Mexico,North America,Furniture,Desk Organizer Set,3,29.12,0,87.36,11.41,23.53,Cash on Delivery,2025,6,June,Q2,Monday,26.934523809523814,87.36,0.0
ORD-10479,2025-07-02,Joseph Clark,Consumer,China,Asia Pacific,Furniture,Desk Organizer Set,4,17.48,10,62.93,12.78,8.2,Cash on Delivery,2025,7,July,Q3,Wednesday,13.030351183855077,69.92222222222222,6.9922222222222175
ORD-10161,2025-07-03,Robert Harris,Consumer,United States,North America,Office Supplies,Premium Notebook Set A5,1,12.16,5,11.55,6.58,-0.5,Bank Transfer,2025,7,July,Q3,Thursday,-4.329004329004329,12.157894736842106,0.6078947368421055
ORD-10596,2025-07-03,Elizabeth Park,Corporate,United Kingdom,Europe,Office Supplies,Ballpoint Pen Pack 12,8,17.67,10,127.22,25.24,38.37,PayPal,2025,7,July,Q3,Thursday,30.160352145889007,141.35555555555555,14.135555555555555
ORD-11574,2025-07-03,Emma Kim,Consumer,United Kingdom,Europe,Furniture,Folding Table Portable,1,94.65,10,85.19,8.91,19.49,Cash on Delivery,2025,7,July,Q3,Thursday,22.878272097664045,94.65555555555555,9.465555555555554
ORD-10859,2025-07-04,Ayumi White,Corporate,United States,North America,Furniture,Folding Table Portable,2,49.81,0,99.62,8.52,31.33,Credit Card,2025,7,July,Q3,Friday,31.449508130897406,99.62,0.0
ORD-10285,2025-07-06,Amir Yamamoto,Home Office,Canada,North America,Technology,Wireless Ergonomic Mouse,1,42.35,5,40.23,6.81,10.13,Credit Card,2025,7,July,Q3,Sunday,25.1802137708178,42.34736842105263,2.117368421052632
ORD-10995,2025-07-06,Olivia Schmidt,Home Office,Italy,Europe,Clothing & Accessories,Sports Water Bottle 750ml,1,9.44,0,9.44,9.42,-4.7,PayPal,2025,7,July,Q3,Sunday,-49.788135593220346,9.44,0.0
ORD-11291,2025-07-06,Mary Laurent,Consumer,India,Asia Pacific,Technology,Tablet Stand Holder,4,16.22,25,48.66,16.63,-3.65,PayPal,2025,7,July,Q3,Sunday,-7.501027538018907,64.88,16.22
ORD-11983,2025-07-06,Clara Sharma,Consumer,South Africa,Middle East & Africa,Furniture,Floating Wall Shelves Set,6,75.93,5,432.8,17.42,142.03,PayPal,2025,7,July,Q3,Sunday,32.81654343807763,455.5789473684211,22.778947368421086
ORD-10553,2025-07-07,Hanna Fischer,Consumer,India,Asia Pacific,Office Supplies,Premium Notebook Set A5,5,10.74,5,51.02,15.88,10.97,PayPal,2025,7,July,Q3,Monday,21.501372010976088,53.70526315789474,2.685263157894738
ORD-11640,2025-07-07,Christopher Chen,Consumer,Japan,Asia Pacific,Clothing & Accessories,Silk Tie Collection,3,13.01,0,39.03,14.95,4.57,PayPal,2025,7,July,Q3,Monday,11.708941839610556,39.03,0.0
ORD-10101,2025-07-08,Elizabeth Taylor,Home Office,Australia,Asia Pacific,Office Supplies,Stapler Full-Size,12,15.36,5,175.1,38.3,53.86,Credit Card,2025,7,July,Q3,Tuesday,30.759565962307256,184.31578947368422,9.215789473684225
ORD-11004,2025-07-08,Marco Ferrari,Consumer,Japan,Asia Pacific,Technology,Mechanical Gaming Keyboard,1,59.17,0,59.17,11.08,15.55,Credit Card,2025,7,July,Q3,Tuesday,26.280209565658275,59.17,0.0
ORD-11114,2025-07-10,Sakura Kim,Consumer,Germany,Europe,Clothing & Accessories,Leather Belt Classic,2,40.96,0,81.92,8.07,32.89,Credit Card,2025,7,July,Q3,Thursday,40.14892578125,81.92,0.0
ORD-11388,2025-07-12,Chen Ali,Corporate,Colombia,South America,Furniture,Folding Table Portable,1,117.46,10,105.71,11.69,23.54,PayPal,2025,7,July,Q3,Saturday,22.2684703433923,117.45555555555555,11.745555555555555
ORD-10526,2025-07-13,Thomas Oliveira,Corporate,France,Europe,Furniture,Bookshelf 5-Tier,4,96.5,20,308.8,15.4,61.8,Credit Card,2025,7,July,Q3,Sunday,20.012953367875646,386.0,77.19999999999999
ORD-10740,2025-07-13,William Martinez,Consumer,France,Europe,Clothing & Accessories,Sports Water Bottle 750ml,7,12.71,0,88.97,11.25,33.23,Cash on Delivery,2025,7,July,Q3,Sunday,37.34966842755985,88.97,0.0
ORD-11305,2025-07-13,Clara Martin,Consumer,United States,North America,Clothing & Accessories,Wool Blend Scarf,5,38.49,0,192.45,17.33,78.89,Cash on Delivery,2025,7,July,Q3,Sunday,40.99246557547415,192.45,0.0
ORD-11937,2025-07-13,Carlos Tanaka,Corporate,France,Europe,Furniture,Corner L-Shaped Desk,5,431.91,5,2051.57,9.75,746.09,Bank Transfer,2025,7,July,Q3,Sunday,36.36678251290475,2159.547368421053,107.97736842105269
ORD-10959,2025-07-14,Ethan Thomas,Corporate,Nigeria,Middle East & Africa,Clothing & Accessories,Leather Wallet Minimalist,3,46.07,0,138.21,14.18,54.93,Bank Transfer,2025,7,July,Q3,Monday,39.743868026915564,138.21,0.0
ORD-11527,2025-07-14,Elizabeth Santos,Consumer,Germany,Europe,Clothing & Accessories,Leather Wallet Minimalist,2,15.72,10,28.3,9.2,3.38,Cash on Delivery,2025,7,July,Q3,Monday,11.943462897526501,31.444444444444443,3.144444444444442
ORD-10192,2025-07-15,Wei Laurent,Consumer,Italy,Europe,Furniture,Monitor Riser Wood,4,27.46,0,109.84,11.74,32.2,Credit Card,2025,7,July,Q3,Tuesday,29.31536780772032,109.84,0.0
ORD-10465,2025-07-15,John Suzuki,Corporate,United Kingdom,Europe,Furniture,Standing Desk Converter,1,239.62,15,203.68,9.4,50.51,Credit Card,2025,7,July,Q3,Tuesday,24.798703849175176,239.6235294117647,35.9435294117647
ORD-10782,2025-07-15,Christopher Park,Consumer,France,Europe,Furniture,Desk Organizer Set,2,59.54,5,113.13,9.46,32.22,Credit Card,2025,7,July,Q3,Tuesday,28.48050914876691,119.08421052631579,5.954210526315791
ORD-11016,2025-07-15,Layla Jackson,Consumer,Spain,Europe,Furniture,Folding Table Portable,1,77.09,5,73.24,9.28,17.71,PayPal,2025,7,July,Q3,Tuesday,24.180775532495907,77.09473684210526,3.854736842105268
ORD-11150,2025-07-16,Emma Sharma,Consumer,UAE,Middle East & Africa,Technology,Tablet Stand Holder,12,29.22,20,280.51,32.57,55.09,PayPal,2025,7,July,Q3,Wednesday,19.639228548001856,350.6375,70.1275
ORD-11213,2025-07-16,David Nilsson,Consumer,Japan,Asia Pacific,Clothing & Accessories,Travel Backpack 30L,2,94.59,10,170.26,12.29,63.38,Cash on Delivery,2025,7,July,Q3,Wednesday,37.225419945965,189.17777777777778,18.917777777777786
ORD-11630,2025-07-16,Giulia Russo,Corporate,Japan,Asia Pacific,Office Supplies,Tape Dispenser Heavy Duty,2,22.61,20,36.18,11.67,4.16,PayPal,2025,7,July,Q3,Wednesday,11.498065229408514,45.224999999999994,9.044999999999995
ORD-10089,2025-07-17,Li Suzuki,Consumer,Canada,North America,Furniture,Standing Desk Converter,2,178.14,0,356.28,9.81,132.7,PayPal,2025,7,July,Q3,Thursday,37.24598630290782,356.28,0.0
ORD-10598,2025-07-17,Ingrid Pereira,Corporate,Japan,Asia Pacific,Furniture,Mesh Back Task Chair,4,274.79,5,1044.2,18.5,366.2,Bank Transfer,2025,7,July,Q3,Thursday,35.069909978931236,1099.1578947368423,54.95789473684226
ORD-10094,2025-07-18,Patricia Garcia,Corporate,Canada,North America,Furniture,Desk Organizer Set,2,29.02,25,43.53,8.38,0.33,Cash on Delivery,2025,7,July,Q3,Friday,0.7580978635423846,58.04,14.509999999999998
ORD-11072,2025-07-18,Oscar Chen,Corporate,Mexico,North America,Technology,Mechanical Gaming Keyboard,7,143.11,25,751.33,19.7,180.66,PayPal,2025,7,July,Q3,Friday,24.04535956237605,1001.7733333333334,250.44333333333338
ORD-10603,2025-07-19,Noah Russo,Consumer,United Kingdom,Europe,Clothing & Accessories,Business Casual Blazer,8,94.55,10,680.76,22.09,280.47,PayPal,2025,7,July,Q3,Saturday,41.19954168870087,756.4,75.63999999999999
ORD-10875,2025-07-19,Patricia Pereira,Corporate,Spain,Europe,Furniture,Corner L-Shaped Desk,4,367.48,10,1322.93,9.83,431.15,Credit Card,2025,7,July,Q3,Saturday,32.59053767017151,1469.9222222222222,146.99222222222215
ORD-11516,2025-07-19,Michael Ahmed,Consumer,Canada,North America,Furniture,Corner L-Shaped Desk,2,196.01,0,392.02,9.09,147.72,Credit Card,2025,7,July,Q3,Saturday,37.681750931074944,392.02,0.0
ORD-11854,2025-07-19,Richard Sharma,Consumer,Italy,Europe,Technology,USB-C Hub Multiport Adapter,1,44.78,10,40.3,8.85,6.82,Cash on Delivery,2025,7,July,Q3,Saturday,16.923076923076923,44.77777777777777,4.477777777777774
ORD-10205,2025-07-20,Clara Dubois,Corporate,India,Asia Pacific,Clothing & Accessories,Wool Blend Scarf,7,41.19,20,230.66,13.8,72.7,Cash on Delivery,2025,7,July,Q3,Sunday,31.518251972600364,288.325,57.66499999999999
ORD-10334,2025-07-20,Ethan Santos,Consumer,China,Asia Pacific,Clothing & Accessories,Travel Backpack 30L,1,30.37,5,28.85,10.62,3.05,PayPal,2025,7,July,Q3,Sunday,10.571923743500864,30.368421052631582,1.518421052631581
ORD-10895,2025-07-20,Mary Anderson,Consumer,Australia,Asia Pacific,Technology,Smart LED Desk Lamp,1,46.12,5,43.81,10.98,7.46,Credit Card,2025,7,July,Q3,Sunday,17.028075781784977,46.11578947368422,2.3057894736842144
ORD-11012,2025-07-20,Diego Russo,Consumer,Colombia,South America,Furniture,Bookshelf 5-Tier,7,123.59,0,865.13,17.52,328.53,Bank Transfer,2025,7,July,Q3,Sunday,37.974639649532435,865.13,0.0
ORD-11063,2025-07-21,Jamal Taylor,Consumer,United States,North America,Clothing & Accessories,Travel Backpack 30L,2,85.59,0,171.18,8.25,77.34,Credit Card,2025,7,July,Q3,Monday,45.180511742025935,171.18,0.0
ORD-10036,2025-07-23,Xiao Brown,Corporate,Brazil,South America,Technology,Wireless Ergonomic Mouse,12,53.38,10,576.5,38.8,185.39,Cash on Delivery,2025,7,July,Q3,Wednesday,32.157849089332174,640.5555555555555,64.05555555555554
ORD-10280,2025-07-23,Mia Santos,Consumer,Canada,North America,Technology,Smart LED Desk Lamp,3,59.5,5,169.57,11.82,59.57,Credit Card,2025,7,July,Q3,Wednesday,35.13003479389043,178.49473684210525,8.924736842105261
ORD-11214,2025-07-23,Hanna Park,Corporate,South Africa,Middle East & Africa,Technology,Noise Cancelling Earbuds,3,87.29,10,235.68,14.8,76.85,Cash on Delivery,2025,7,July,Q3,Wednesday,32.60777325186693,261.8666666666667,26.186666666666667
ORD-10065,2025-07-24,Raj Sato,Home Office,Brazil,South America,Office Supplies,Binder Clips Assorted 48pc,3,7.1,10,19.17,12.32,-2.73,Credit Card,2025,7,July,Q3,Thursday,-14.241001564945224,21.3,2.129999999999999
ORD-10934,2025-07-24,Clara Brown,Home Office,Germany,Europe,Office Supplies,Premium Notebook Set A5,1,21.92,10,19.73,8.01,1.86,Bank Transfer,2025,7,July,Q3,Thursday,9.4272681196148,21.92222222222222,2.1922222222222203
ORD-11400,2025-07-24,Linda Hassan,Corporate,Australia,Asia Pacific,Furniture,Mesh Back Task Chair,1,279.65,10,251.68,9.76,74.13,Credit Card,2025,7,July,Q3,Thursday,29.454068658614112,279.64444444444445,27.96444444444444
ORD-10115,2025-07-25,Ali Harris,Consumer,Canada,North America,Technology,Wireless Ergonomic Mouse,1,49.84,5,47.35,5.98,13.96,Credit Card,2025,7,July,Q3,Friday,29.48257655755016,49.8421052631579,2.492105263157896
ORD-11977,2025-07-25,Li Smith,Consumer,Japan,Asia Pacific,Furniture,Standing Desk Converter,1,271.05,10,243.95,10.25,71.07,Credit Card,2025,7,July,Q3,Friday,29.13301906128305,271.05555555555554,27.105555555555554
ORD-10683,2025-07-26,Mia Wang,Corporate,Australia,Asia Pacific,Technology,Webcam HD 1080p,3,77.91,5,222.04,13.07,80.42,Cash on Delivery,2025,7,July,Q3,Saturday,36.218699333453436,233.7263157894737,11.686315789473696
ORD-10913,2025-07-26,Nadia Leroy,Corporate,United States,North America,Furniture,Filing Cabinet 3-Drawer,9,109.79,25,741.08,15.31,132.9,Credit Card,2025,7,July,Q3,Saturday,17.93328655475792,988.1066666666667,247.02666666666664
ORD-11241,2025-07-26,William Robinson,Consumer,South Korea,Asia Pacific,Clothing & Accessories,Business Casual Blazer,2,116.48,5,221.31,10.72,94.11,Cash on Delivery,2025,7,July,Q3,Saturday,42.524061271519585,232.95789473684212,11.647894736842119
ORD-11525,2025-07-26,Omar Russo,Corporate,Colombia,South America,Office Supplies,Highlighters Neon Pack 6,8,5.71,10,41.11,26.4,-5.85,PayPal,2025,7,July,Q3,Saturday,-14.230114327414253,45.67777777777778,4.567777777777778
ORD-11923,2025-07-26,Omar Park,Consumer,India,Asia Pacific,Clothing & Accessories,Wool Blend Scarf,1,56.01,25,42.01,11.23,2.77,Credit Card,2025,7,July,Q3,Saturday,6.593668174244229,56.01333333333333,14.00333333333333
ORD-10226,2025-07-27,Jennifer White,Home Office,France,Europe,Clothing & Accessories,Cotton Formal Shirt,3,49.04,10,132.41,10.87,47.98,PayPal,2025,7,July,Q3,Sunday,36.235933841854845,147.1222222222222,14.71222222222221
ORD-10477,2025-07-27,Jessica Johnson,Consumer,Germany,Europe,Clothing & Accessories,Leather Belt Classic,5,15.17,25,56.89,12.81,6.16,Bank Transfer,2025,7,July,Q3,Sunday,10.827913517314116,75.85333333333334,18.96333333333334
ORD-10746,2025-07-28,Ivan Laurent,Home Office,Germany,Europe,Furniture,Bookshelf 5-Tier,1,137.39,5,130.52,8.07,40.02,PayPal,2025,7,July,Q3,Monday,30.661967514557155,137.38947368421054,6.869473684210533
ORD-11095,2025-07-29,Mia Harris,Consumer,South Korea,Asia Pacific,Furniture,Bookshelf 5-Tier,1,95.66,0,95.66,10.25,28.01,PayPal,2025,7,July,Q3,Tuesday,29.28078611749948,95.66,0.0
ORD-11838,2025-07-29,Barbara Robinson,Consumer,Mexico,North America,Clothing & Accessories,Canvas Messenger Bag,8,45.61,20,291.9,10.2,99.26,Cash on Delivery,2025,7,July,Q3,Tuesday,34.00479616306955,364.87499999999994,72.97499999999997
ORD-11118,2025-07-31,Mia Johnson,Consumer,Spain,Europe,Furniture,Desk Organizer Set,1,27.82,5,26.43,7.75,1.99,PayPal,2025,7,July,Q3,Thursday,7.5293227393113895,27.821052631578947,1.3910526315789475
ORD-11439,2025-07-31,Maria Rodriguez,Consumer,United Kingdom,Europe,Clothing & Accessories,Travel Backpack 30L,3,107.11,5,305.26,11.77,132.82,Credit Card,2025,7,July,Q3,Thursday,43.510450108104564,321.3263157894737,16.06631578947372
ORD-10770,2025-08-01,Amir Thompson,Corporate,Colombia,South America,Technology,Webcam HD 1080p,5,81.71,20,326.84,22.16,79.98,PayPal,2025,8,August,Q3,Friday,24.470689022151515,408.54999999999995,81.70999999999998
ORD-11176,2025-08-01,Carlos Thomas,Home Office,Canada,North America,Technology,Wireless Ergonomic Mouse,1,31.28,0,31.28,7.32,6.76,Credit Card,2025,8,August,Q3,Friday,21.611253196930942,31.28,0.0
ORD-10310,2025-08-02,Michael Oliveira,Corporate,Colombia,South America,Office Supplies,Ballpoint Pen Pack 12,1,8.78,0,8.78,11.95,-7.12,PayPal,2025,8,August,Q3,Saturday,-81.09339407744875,8.78,0.0
ORD-10397,2025-08-02,Yuki Robinson,Consumer,South Africa,Middle East & Africa,Technology,Portable External SSD 1TB,1,115.18,5,109.42,11.78,34.29,Bank Transfer,2025,8,August,Q3,Saturday,31.33796380917565,115.17894736842106,5.758947368421062
ORD-11289,2025-08-03,Sophie Martin,Consumer,Canada,North America,Furniture,Standing Desk Converter,1,111.03,0,111.03,7.07,37.34,Credit Card,2025,8,August,Q3,Sunday,33.630550301720255,111.03,0.0
ORD-10627,2025-08-04,Oscar Müller,Consumer,United States,North America,Technology,Wireless Ergonomic Mouse,5,39.06,15,166.0,11.47,47.11,Credit Card,2025,8,August,Q3,Monday,28.379518072289155,195.29411764705884,29.29411764705884
